"g__Leptotrichiaceae_unclassified" "g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified" "g__Gallionellaceae_unclassified" "g__Cardiobacteriaceae_unclassified" "s__Rothia_mucilaginosa" "s__Prevotella_melaninogenica" "s__Neisseria_unclassified" "s__Veillonella_unclassified" "s__Prevotella_pallens" "s__Prevotella_sp_oral_taxon_306" "s__Prevotella_histicola" "s__Streptococcus_infantis" "s__Neisseria_flavescens" "s__Prevotella_salivae" "s__Megasphaera_micronuciformis" "s__Haemophilus_parainfluenzae" "s__Veillonella_atypica" "s__Streptococcus_sp_SK140" "s__Prevotella_sp_C561" "s__Alloprevotella_rava" "s__Porphyromonas_sp_oral_taxon_279" "s__Campylobacter_sp_10_1_50" "s__Atopobium_parvulum" "s__Solobacterium_moorei" "s__Streptococcus_parasanguinis" "s__Granulicatella_unclassified" "s__Streptococcus_mitis_oralis_pneumoniae" "s__Leptotrichia_unclassified" "s__Actinomyces_sp_ICM47" "s__Veillonella_sp_oral_taxon_158" "s__Streptococcus_phage_EJ_1" "s__Prevotella_nanceiensis" "s__Aggregatibacter_segnis" "s__Actinomyces_odontolyticus" "s__Granulicatella_adiacens" "s__Eubacterium_infirmum" "s__Kingella_unclassified" "s__Leptotrichia_wadei" "s__Lachnospiraceae_bacterium_oral_taxon_082" "s__Bifidobacterium_longum" "s__Streptococcus_salivarius" "s__Fusobacterium_periodonticum" "s__Neisseria_subflava" "s__Actinomyces_graevenitzii" "s__Simonsiella_muelleri" "s__Veillonella_dispar" "s__Haemophilus_paraphrohaemolyticus" "s__Oribacterium_sp_ACB1" "s__Granulicatella_elegans" "s__Oribacterium_sinus" "s__Gemella_haemolysans" "s__Campylobacter_concisus" "s__Neisseria_sicca" "s__Capnocytophaga_sp_oral_taxon_329" "s__Prevotella_veroralis" "s__Haemophilus_parahaemolyticus" "s__Gemella_morbillorum" "s__Veillonella_parvula" "s__Actinobacillus_unclassified" "s__Stomatobaculum_longum" "s__Streptococcus_tigurinus" "s__Atopobium_sp_ICM58" "s__Alloprevotella_tannerae" "s__Lachnospiraceae_bacterium_ICM7" "s__Bulleidia_extructa" "s__Haemophilus_sputorum" "s__Prevotella_oulorum" "s__Porphyromonas_endodontalis" "s__Selenomonas_flueggei" "s__Aggregatibacter_unclassified" "s__Abiotrophia_defectiva" "s__Gemella_sanguinis" "s__Selenomonas_sputigena" "s__Streptococcus_constellatus" "s__Filifactor_alocis" "s__Prevotella_intermedia" "s__Leptotrichia_shahii" "s__Haemophilus_haemolyticus" "s__Dialister_invisus" "s__Prevotella_baroniae" "s__Mitsuokella_unclassified" "s__Delftia_unclassified" "s__Neisseria_elongata" "s__Aggregatibacter_aphrophilus" "s__Capnocytophaga_unclassified" "s__Treponema_denticola" "s__Eubacterium_brachy" "s__Capnocytophaga_gingivalis" "s__Fusobacterium_nucleatum" "s__Prevotella_oris" "s__Parvimonas_unclassified" "s__Lautropia_mirabilis" "s__candidate_division_TM7_single_cell_isolate_TM7b" "s__Rothia_dentocariosa" "s__Streptococcus_pseudopneumoniae" "s__Peptostreptococcus_unclassified" "s__Lachnoanaerobaculum_saburreum" "s__Rothia_aeria" "s__Parvimonas_micra" "s__Peptostreptococcus_stomatis" "s__Treponema_socranskii" "s__Dialister_micraerophilus" "s__Streptococcus_peroris" "s__Delftia_acidovorans" "s__Tannerella_forsythia" "s__Kingella_denitrificans" "s__Campylobacter_showae" "s__Streptococcus_sanguinis" "s__Streptococcus_australis" "s__Leptotrichia_buccalis" "s__Prevotella_denticola" "s__Selenomonas_infelix" "s__Neisseria_cinerea" "s__candidate_division_TM7_single_cell_isolate_TM7c" "s__Catonella_morbi" "s__Centipeda_periodontii" "s__Treponema_medium" "s__Eubacteriaceae_noname_unclassified" "s__Riemerella_unclassified" "s__Capnocytophaga_granulosa" "s__Streptococcus_anginosus" "s__Atopobium_rimae" "s__Campylobacter_rectus" "s__Corynebacterium_matruchotii" "s__Leptotrichia_hofstadii" "s__Ruminococcus_torques" "s__Fretibacterium_fastidiosum" "s__Avian_myelocytomatosis_virus" "s__Neisseria_gonorrhoeae" "s__Alloscardovia_omnicolens" "s__Torque_teno_virus" "s__Eubacteriaceae_bacterium_CM2" "s__Shuttleworthia_satelles" "s__Streptococcus_intermedius" "s__Comamonas_unclassified" "s__Neisseria_lactamica" "s__Eubacterium_saphenum" "s__Cardiobacterium_hominis" "s__Neisseria_meningitidis" "s__Treponema_lecithinolyticum" "s__Eubacteriaceae_bacterium_ACC19a" "s__Neisseria_macacae" "s__Treponema_vincentii" "s__Prevotella_loescheii" "s__Treponema_maltophilum" "s__Eikenella_corrodens" "s__Lachnospiraceae_oral_taxon_107" "s__Prevotella_dentalis" "s__Candidatus_Prevotella_conceptionensis" "s__Escherichia_coli" "s__Streptococcus_oligofermentans" "s__Porphyromonas_catoniae" "s__Slackia_unclassified" "s__Prevotella_multiformis" "s__Prevotella_nigrescens" "s__Escherichia_unclassified" "s__Kingella_kingae" "s__Selenomonas_noxia" "s__Actinomyces_sp_HPA0247" "s__Leptotrichia_sp_oral_taxon_215" "s__Rothia_unclassified" "s__Lactobacillus_reuteri" "s__Streptococcus_cristatus" "s__Propionibacterium_acnes" "s__Thiomonas_unclassified" "s__Murine_osteosarcoma_virus" "s__Streptococcus_gordonii" "s__Actinomyces_viscosus" "s__Lactococcus_lactis" "s__C2likevirus_unclassified" "g__Propionibacteriaceae_unclassified" "s__Lactobacillus_vaginalis" "s__Bacteroidetes_oral_taxon_274" "s__Gluconacetobacter_unclassified" "s__Lactobacillus_fermentum" "s__Bifidobacterium_dentium" "s__Lactobacillus_gasseri" "s__Pseudomonas_unclassified" "s__Klebsiella_oxytoca" "s__Scardovia_wiggsiae" "s__Enterobacter_cloacae" "s__Aeromonas_unclassified" "s__Streptococcus_vestibularis" "s__Acinetobacter_pittii_calcoaceticus_nosocomialis" "s__Prevotella_pleuritidis" "s__Pseudoramibacter_alactolyticus" "s__Oribacterium_sp_oral_taxon_078" "s__Pseudomonas_mandelii" "s__Aeromonas_caviae" "s__Acetobacter_unclassified" "s__Klebsiella_pneumoniae" "s__Anaeroglobus_geminatus" "s__Olsenella_uli" "s__Cryptobacterium_curtum" "s__Desulfobulbus_sp_oral_taxon_041" "s__Gluconacetobacter_diazotrophicus" "s__Gemella_unclassified" "s__Acinetobacter_johnsonii" "s__Klebsiella_unclassified" "s__Prevotella_oralis" "s__Alloprevotella_unclassified" "s__Corynebacterium_durum" "s__Haemophilus_influenzae" "s__Haemophilus_pittmaniae" "s__Porphyromonas_gingivalis" "s__Haemophilus_aegyptius" "s__Eggerthia_catenaformis" "s__Actinomyces_cardiffensis" "s__Human_adenovirus_D" "s__Oribacterium_sp_ACB8" "s__Eubacterium_yurii" "s__Capnocytophaga_ochracea" "s__Kocuria_unclassified" "s__Leptotrichia_goodfellowii" "s__Lactococcus_raffinolactis" "s__Corynebacterium_propinquum" "s__Mycoplasma_orale" "s__Stenotrophomonas_maltophilia" "s__Prevotella_sp_oral_taxon_473" "s__Veillonella_sp_oral_taxon_780" "s__Prevotella_maculosa" "s__Streptococcus_thermophilus" "s__Prevotella_micans" "s__Scardovia_unclassified" "s__Human_herpesvirus_4" "s__Actinomyces_oris" "s__Chlamydia_trachomatis" "g__Candidatus_Saccharibacteria_noname_unclassified" "s__Actinomyces_sp_ICM39" "s__Eubacteriaceae_bacterium_OBRC8" "s__Campylobacter_gracilis" "s__Prevotella_marshii" "s__Marinobacter_unclassified" "s__Actinomyces_sp_oral_taxon_172" "s__Prevotella_buccae" "s__Gardnerella_vaginalis" "s__Fusobacterium_necrophorum" "s__Actinomyces_sp_oral_taxon_181" "s__Staphylococcus_phage_PVL" "s__Porcine_type_C_oncovirus" "s__Leuconostoc_citreum" "s__Leuconostoc_unclassified" "s__Pseudomonas_stutzeri" "s__Kingella_oralis" "s__Gemella_bergeri" "s__Peptoniphilus_lacrimalis" "s__Olsenella_unclassified" "s__Lactobacillus_amylovorus" "s__Actinomyces_sp_ph3" "s__Actinomyces_sp_oral_taxon_448" "s__Subdoligranulum_unclassified" "s__Porphyromonas_sp_oral_taxon_278" "s__Bacteroidetes_bacterium_oral_taxon_272" "s__Actinomyces_phage_Av_1" "s__Aggregatibacter_actinomycetemcomitans" "s__Actinobaculum_unclassified" "s__Slackia_exigua" "s__Actinomyces_johnsonii" "s__Parascardovia_denticolens" "s__Streptococcus_mutans" "s__Candida_dubliniensis" "s__Olsenella_profusa" "s__Porphyromonas_uenonis" "s__Jonquetella_anthropi" "s__Jonquetella_unclassified" "g__Dermatophilaceae_unclassified" "s__Candida_albicans" "s__Lactobacillus_salivarius"
"ES_208_0" 0 26145 0 3250 10297436 4420035 2892905 5779817 32783 0 2201 2941090 2971507 24172 7082 9674749 471752 321511 0 0 4156967 0 32623 136355 2122349 632861 796165 0 241034 0 0 782263 0 42945 285062 34055 3513 15488 0 0 381010 1073289 1798671 43178 0 160653 0 157249 7413 930051 126022 199897 34539 0 0 0 4807 93177 123753 94152 1751 0 0 219718 0 545039 0 1323 1534 22114 0 161383 5161 0 0 0 3171 20990 0 0 0 233843 724 0 54806 0 0 168477 4237 0 33262 4944 0 44279 661 38080 262 10053 0 9614 0 0 0 166601 0 0 0 30531 263917 2002 0 0 0 0 958 0 4225 0 12545 4271 0 0 0 5252 872 0 0 0 0 0 0 1197 0 160 10949 0 0 0 1870 0 148 0 0 0 0 0 0 0 0 3490 0 0 0 0 0 16976 0 0 0 200609 0 0 17706 2344 0 0 3216 867 0 0 0 0 661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14450 1163 14701 0 0 4767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 776 0 3228 271747 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_209_0" 1300999 45796 0 0 617918 219251 109186 10388404 2778378 3494768 13944795 499681 9450 2791102 2813187 1257227 2295920 0 8695720 12258 0 0 1032982 498477 619049 162718 392380 2383604 1220667 0 0 5653 0 9975 84226 101605 0 2202636 262616 0 548758 763627 43166 986993 0 451727 0 0 21657 764669 33036 1146224 0 0 9436 4396 0 19189 6931 431822 4507 0 269554 36686 0 0 664099 282958 752374 13899 0 8712 201296 14756 0 26452 742532 0 12421 0 74258 543490 0 0 20815 0 60522 0 484726 115836 0 4736 24206 376309 12687 0 4293 5483 0 0 21347 0 0 300403 41799 0 1135067 60205 27199 26075 0 1079 0 24147 1855 752278 6835 0 20489 0 7751 12044 0 4751 17231 0 0 0 0 0 0 0 1404 2682 47171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19706 2076 0 2409 0 101294 0 0 33339 0 506649 0 0 14534 0 0 17623 26489 5948 0 0 0 0 0 3406 0 0 0 0 0 0 0 0 13773 0 0 0 0 0 0 0 0 3975 0 21051 0 0 0 0 0 0 0 0 30546 0 0 22285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68783 0 0 0 0 665 0 0 0 0 224245 13692 4729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_210_0" 0 112826 0 0 381800 5141703 0 9581974 989567 0 5016234 1965358 0 399693 1748800 1901494 1004382 0 1808893 12932 162898 0 571654 130438 1817381 454926 322987 0 460524 0 0 203014 0 85956 276829 150647 1582 12332 59448 0 178561 322596 0 226432 0 712582 0 67794 0 321051 12402 114718 0 0 4130 0 15084 663664 9523 67847 9311 0 83710 118245 200 4432 79042 66098 0 12924 0 74659 0 0 1415 120646 0 12536 52294 0 0 182076 0 0 17196 0 40821 0 82650 110596 27029 1370 0 184518 0 39423 1207 0 11978 31237 0 0 31799 103939 6486 0 2307 58715 10318 0 47405 0 0 3967 4379 0 0 0 0 0 0 22944 0 0 0 0 0 6967 0 0 0 0 11109 20270 5703 0 0 0 0 0 0 0 0 5104 0 0 0 0 12467 0 0 746 0 0 113654 12434 0 0 0 393700 0 0 5981 5801 0 0 3380 16719 0 0 591 0 7974 4362 0 0 0 0 0 17437 0 0 0 0 17355 0 7628 0 0 0 0 0 0 159 0 0 0 0 0 2471 47422 0 9055 0 0 0 15039 0 0 0 0 1427 0 2948 0 0 0 0 0 0 7803 0 1464 6278 0 22965 0 0 0 0 1284 0 0 825421 2401 2324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_211_0" 767143 196738 0 0 1452055 409640 509410 2846359 0 0 0 599221 2884342 0 0 5775096 281760 0 0 47009 5300277 0 10835 85796 0 77608 843569 63192 0 0 0 837832 1737 8196 16920 86215 0 5903 0 0 11398 2316082 108415 98191 0 17849 0 0 8709 100480 68083 97625 0 0 0 0 482293 57554 32918 29840 0 0 463640 481274 40419 15050 0 1015297 0 40668 0 224055 0 5624 185717 0 0 10688 13955 0 0 1104572 0 0 0 311902 615318 783500 895616 112426 339506 0 0 43489 0 132095 0 0 163786 38613 5378 0 0 754389 107788 0 542608 0 376409 0 0 0 0 0 44286 0 53146 0 0 0 0 31354 20916 0 0 0 0 0 0 0 0 0 0 0 79984 0 0 0 7603 0 0 0 2598 0 11542 107131 4117 21407 0 67898 0 0 0 48331 864530 36736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12769 0 0 0 0 0 56477 194993 0 0 0 0 0 0 0 0 336553 3977 0 0 8018 0 110980 0 0 0 0 0 0 0 0 0 2232 0 0 0 0 0 0 0 0 17094 0 0 0 0 0 45502 0 0 77393 0 139762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_116_1" 0 64383 0 0 87218 4821937 3124 7929559 1969105 0 4025166 302638 10254 1157108 3315977 173101 1661659 0 0 0 180277 0 372614 709325 885504 53836 327666 0 1971623 0 0 62389 0 28684 29893 64351 0 36613 442251 0 123185 93028 1605 2609038 0 283766 0 0 457 37280 19335 52057 0 0 0 0 2408 19282 0 649896 81197 0 2657 20480 0 0 17024 0 1017 8000 4123 9876 428 0 0 0 0 7811 2696 0 3214 93834 0 0 6780 0 0 0 21079 1662 0 2251 1255 2411 0 14895 13696 0 0 4733 0 0 10814 53309 0 0 16546 146 7690 4408 6723 0 0 1206 61 0 0 0 0 0 7818 4983 0 688 0 0 0 0 0 0 0 0 1805 3435 3791 0 0 0 799 0 0 0 0 0 0 0 0 0 0 4252 628 0 0 0 0 6074 0 1049 0 444473 0 0 10383 0 0 0 13857 0 0 0 0 0 0 1908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 852 0 0 0 0 0 7176 0 0 2885 0 0 0 25820 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1034 0 0 0 0 0 0 0 0 0 113622 9491 967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_108_1" 219287 86762 0 0 29850509 1786630 0 8300311 0 0 995864 873762 0 925878 798023 2066669 541808 0 0 0 0 0 725723 387910 21367124 1973470 200281 132020 1710491 0 0 0 0 447399 958010 0 0 126772 97459 0 1430547 0 0 913331 0 2913337 0 0 0 189785 64632 816198 0 0 0 0 38338 252050 0 474356 58816 0 403150 0 0 0 0 348184 0 0 0 98269 0 0 0 0 0 0 16671 0 0 4969950 0 0 97911 232950 1172975 0 631746 128371 734137 0 0 2410698 0 0 12022 0 393695 0 3366 0 74056 2919753 45648 0 0 168959 0 0 0 0 0 0 27809 0 0 0 0 0 10055 19363 0 60394 0 0 40715 73257 0 0 0 0 0 235821 149901 0 0 0 0 147818 0 0 0 0 0 0 0 8015 0 162648 33899 0 0 0 35067 262242 0 0 0 0 0 0 167213 2819 0 156811 0 53220 0 11675 0 0 89223 791050 0 0 0 1712658 921398 0 452321 236347 0 384849 810708 0 0 156790 203763 146262 0 0 0 0 0 11833 3860 210905 376288 0 0 0 0 0 280617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92379 0 0 0 0 5848 0 0 0 0 0 0 0 0 0 26011 11917 8951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_007_1" 206368 0 0 38955 3087673 368389 0 235484 4856 0 222028 0 0 30628 71045 0 199669 0 0 9322 0 0 63274 0 1917135 0 1224372 63615 0 0 0 0 0 1751263 507427 0 0 0 0 0 0 0 0 187646 0 361291 0 0 0 46960 187666 25148 0 0 0 0 0 1779940 0 86686 802841 0 1266574 0 0 0 9761 168915 0 23334 0 59715 0 0 3101 0 0 0 63644 0 0 8881134 96914 0 762862 0 321292 170894 236996 327679 26298 0 105056 55451050 0 0 0 0 0 0 45517 0 0 5329806 276399 0 26805 0 0 0 152221 0 0 341447 0 0 41256 0 0 46970 25401 83692 0 2440837 0 0 0 207324 0 0 0 0 0 10394 806000 0 0 0 0 115919 0 0 0 0 8444 19697 0 0 0 399046 0 0 5402 0 63410 0 0 152007 0 0 0 0 72108 27517 0 221872 508129 2118647 0 0 67623 0 729758 0 0 0 0 0 0 0 0 0 38077 0 460643 0 106022 0 0 0 0 38584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19024 0 0 0 0 723088 0 133675 0 0 52304 0 0 0 0 0 0 0 0 0 0 0 0 139136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_132_1" 56994 62757 0 0 2828886 2703872 9300 10282412 0 0 2344110 51682 0 356599 750146 0 3067343 0 0 11938 0 0 330902 10492 1435898 365475 381780 36868 0 0 0 0 0 0 221143 51390 0 32576 18388 0 6291439 0 0 0 0 1245519 0 0 0 685898 9142 48502 0 0 35706 0 0 282400 0 411081 25655 0 395105 0 184792 0 21109 102984 0 2558 0 0 0 3492 0 0 0 0 53773 21555 0 817333 0 0 0 95058 1552091 0 208522 273767 300959 0 6009 601465 0 0 5967 0 180937 88108 44706 0 0 402256 16792 0 16522 36918 0 0 187188 0 0 3150 22922 0 4429 41414 0 0 142148 66024 0 16176 0 0 24905 0 0 0 0 0 35477 0 25076 0 0 0 0 21134 0 0 18484 0 3383 0 0 0 0 8542 0 0 27435 0 53490 18797 0 0 0 0 0 0 0 0 0 32789 75587 224464 0 0 28122 11038 17301 29043 4475 0 47731 0 22230 53715 0 1179 40114 0 34252 16888 0 0 0 0 0 0 8250 0 0 0 0 0 2396 0 0 0 72957 0 0 76403 5409 0 0 0 19788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39952 0 1421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143069 42839 11426 6442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_137_1" 30613 47717 0 0 5288466 983186 0 12260375 120269 0 2511467 131384 0 313978 693326 145169 1746514 0 0 0 0 0 1155762 132948 16788025 631616 5397 10220 0 0 0 0 0 318557 317667 26220 0 0 16859 0 2363462 12937 0 5210882 0 1770465 0 0 0 306695 0 355689 0 0 6967 0 0 1239704 0 188390 70002 0 19092 0 0 0 5946 704 0 0 2095 193901 0 0 0 0 0 0 9695 0 8220 529764 0 0 11367 0 5003 0 42655 29228 0 4209 0 141091 0 17921 1546 3325 0 5403 0 0 0 287782 4662 0 0 49872 0 0 34756 0 0 11432 0 0 0 0 0 0 73280 29139 0 24035 0 0 0 0 0 0 0 0 0 13325 33945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6513 0 0 0 0 8053 4059 0 0 0 0 478829 0 0 0 0 0 17629 35180 0 0 43502 0 50218 19718 0 8394 0 0 0 818 0 0 59651 0 0 0 5886 0 0 0 0 0 0 13068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13366 0 3086 0 0 0 0 0 0 0 0 0 0 0 916479 0 0 0 0 0 0 0 0 0 0 936567 279102 3994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_014_1" 37434 80461 0 0 4837023 2283951 288329 10683672 437648 0 3131038 445943 0 811860 2199300 1946554 4528300 0 0 0 0 0 1284022 159342 5512560 258160 822773 41199 8490964 0 4355597 36939 0 351672 116656 20061 0 0 36249 16885 1189967 0 0 579066 0 2771039 0 0 0 656150 45257 223034 44870 0 428469 0 0 446470 0 506963 25715 0 8598 0 33290 0 58719 131729 0 13198 0 0 0 0 0 0 0 0 0 0 0 6922432 0 0 0 41625 96339 0 0 44405 0 0 0 1387131 193275 0 28426 0 0 5507 0 0 191525 3817954 17466 0 0 1345382 0 0 78850 0 0 15274 0 0 0 0 0 0 0 141426 0 134548 0 0 0 74783 0 0 0 0 0 28558 612055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 157336 0 0 0 0 202221 0 0 2455 0 0 0 0 16746 94914 0 320124 102768 289793 0 0 0 0 209673 46690 0 0 0 0 0 122574 0 0 0 0 0 0 0 0 0 0 0 0 0 42244 0 0 48185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27807 0 48177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 169915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_017_1" 98188 84893 0 0 6423572 1950759 61539 3386543 156484 0 0 1962162 0 0 117675 2773737 652500 0 0 59681 609679 0 40249 25720 839723 143450 1096431 204200 0 0 0 0 1212228 1332886 664307 46797 0 0 0 0 186427 96310 0 11622 0 211064 0 0 391423 32220 1174824 0 0 0 334567 0 632286 1201408 0 55464 280509 0 584892 0 0 0 0 3957050 0 716713 83837 152590 0 0 1528762 157808 0 365875 153234 0 0 2516562 0 0 358518 474520 475555 0 1348053 19055 365203 0 266274 9958831 0 32885 0 0 93752 98655 0 0 0 1271806 697480 0 128049 1730994 695889 54004 28709 0 0 426344 0 0 77947 0 0 29463 63027 16580 112238 170979 0 0 129414 0 0 0 0 0 0 0 315663 0 693009 0 0 91674 0 0 28298 0 0 0 0 0 99930 76939 671685 0 0 45892 110777 52104 0 15393 0 0 0 0 606128 0 0 103187 539597 227246 0 0 176979 0 127878 0 0 0 0 0 0 0 0 0 1240423 0 194971 0 0 0 0 0 0 27989 0 0 119979 0 0 0 0 0 0 57946 434963 0 2068098 240424 0 55245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8831 0 0 551795 0 0 0 0 0 0 0 0 9929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1678602 2612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ES_019_1" 444008 48713 0 0 724351 563375 0 0 100227 0 797 76599 0 14335 56398 931924 246723 0 0 0 0 0 1256729 172088 294256 0 1473457 287105 0 0 1697158 0 0 0 181111 90915 0 31175 0 0 76362 9201 0 0 0 145645 0 0 22185 43961 171890 0 0 0 146858 0 64030 12639030 0 42030 0 0 1210177 11000 261776 0 192506 0 0 0 20616 0 0 0 17143 0 0 83131 292510 0 0 395888 0 0 246598 0 403830 65026 179536 374678 84093 0 18118 4190744 0 0 147253 0 73422 77054 41160 0 16088 207751 53927 0 15113 1507703 0 12977 364337 0 0 16200 21651 0 0 0 0 0 90796 203955 0 144848 0 0 42129 25026 0 2597 0 0 1674 72019 30720 0 0 0 0 0 0 0 1654 2498 0 0 0 40132 96682 0 137822 8272 38431 0 302884 22330 0 53465 0 0 0 0 398590 0 0 0 558537 904960 0 0 0 0 188967 0 0 0 0 0 0 1730112 0 0 2861588 0 590997 0 94131 0 0 0 0 54118 14091 0 8832 0 0 0 0 2742 0 11376 77726 0 0 0 0 0 0 0 0 13155 0 0 0 0 0 0 0 0 47019 20445 0 0 0 526598 0 66390 0 0 35703 0 0 0 14974 0 0 0 0 0 0 0 3038 245372 0 0 0 0 0 0 0 664861 0 22666042 90796 33627 11468 0 0 0 0 0 0 0 0 0 0 0
"ES_043_1" 7383 0 0 0 15288714 360285 23679 12464790 23756 0 7365413 222567 38951 310068 1483004 0 1264923 0 0 1200 0 0 96727 170623 6959588 2400956 488831 0 0 0 0 0 0 116966 1015528 53687 0 99746 52563 0 799970 0 0 0 0 3744652 0 0 0 841114 223668 173588 0 0 189166 0 0 2304069 0 625579 102903 0 195242 0 3516 0 155145 2889 0 0 0 92324 3157 0 0 0 0 0 21195 0 83397 2743127 0 0 0 10976 0 0 16135 264338 11052 0 0 166106 0 0 58204 0 0 0 0 0 6480579 1588108 32576 0 0 60742 0 0 100686 0 0 0 2217 0 0 0 0 0 4601 0 0 23496 0 0 0 0 0 0 0 0 110982 0 147563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62110 0 0 436 0 3011 68118 0 30291 2241455 0 0 0 0 36917 0 73506 38026 190985 0 0 73392 0 51983 10311 9455 0 0 0 0 11618 0 0 1165995 0 0 19598 49391 0 0 0 0 0 0 47985 0 0 16922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 459 2408 0 0 0 465030 0 0 0 0 11213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 0 0 0 0 0 0 0 0 0 0 14637 20484 18573 3967 2194 0 0 0 0 0 0
"ES_046_1" 625706 28454 0 0 3615038 297205 90519 9416320 0 0 0 126051 0 33196 173398 891660 680577 0 0 0 0 0 91502 57556 1385874 291231 6961593 260761 0 0 1635190 30247 0 103201 541910 0 0 482586 44322 0 148141 39008 0 285891 0 227697 0 0 670723 142219 2325246 67147 0 0 430973 0 31479 1486521 0 638008 369946 0 434159 0 1799 0 38430 0 0 0 0 86811 0 0 89263 0 0 22050 71413 0 0 1158481 0 0 154470 146951 113116 204005 363420 109078 53625 0 14617 1749724 0 0 262732 0 0 0 0 0 41865 599542 256976 0 13817 20433 0 0 201477 0 0 95642 0 0 0 0 0 0 7509 63692 0 2910582 0 0 0 124030 0 0 0 0 0 0 76135 0 0 0 0 65607 0 0 0 0 0 4864 0 0 0 0 0 0 0 0 87652 27669 0 12373 0 0 0 0 93590 4849 0 265468 444044 2158845 0 0 52069 0 582863 0 0 0 0 0 0 8476 0 0 942250 0 419532 0 66838 0 0 0 0 52571 0 9768 0 0 130804 0 0 0 0 0 9307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1677 18412 0 16264 114565 207593 0 106575 0 0 174001 0 0 0 0 0 0 0 0 0 0 0 0 290922 0 0 0 0 0 0 0 0 0 0 0 83330 0 0 0 0 0 0 0 0 0 0 0 0
